formula_id,source,vocab_version,token_ids,token_names,decoded_formula,token_len,horizon,valid,invalid_reason,reward,finite_count,coverage,finite_std,scorer_days,scorer_mean_return,scorer_median_return,scorer_hit_rate,scorer_ann_return_proxy,avg_top_k,max_abs_signal,step,sample_idx
phase3c_gpu_000011_0353,phase3c_gpu_train,phase3a-v1,1 4 16 3 5 8 9 14 14 14 0 19 13 8 11 21,high volume DELAY5 close amount ADD SUB SIGN SIGN SIGN open MA10 ABS ADD DIV STD10,STD10((high DIV (SIGN(SIGN(SIGN((DELAY5(volume) SUB (close ADD amount))))) ADD ABS(MA10(open))))),16,10,True,,0.006596025545150042,42760,0.9857758283615112,26365.251953125,2337,0.006596025545150042,,0.5284552574157715,0.16621984373778104,3.501925468444824,1661010.25,11,353
phase3c_gpu_000030_0742,phase3c_gpu_train,phase3a-v1,5 6 4 8 8 4 19 2 2 13 19 5 10 9 8 8,amount CONST_0 volume ADD ADD volume MA10 low low ABS MA10 amount MUL SUB ADD ADD,((amount ADD (CONST_0 ADD volume)) ADD (MA10(volume) ADD (low SUB (MA10(ABS(low)) MUL amount)))),16,10,True,,0.006595632992684841,43206,0.9960578083992004,4311480832.0,2337,0.006595632992684841,,0.5246042013168335,0.166209951415658,3.501925468444824,182503456768.0,30,742
phase3c_gpu_000009_0404,phase3c_gpu_train,phase3a-v1,3 5 24 14 0 16 19 1 2 14 1 11 8 11 9 10,close amount DECAY SIGN open DELAY5 MA10 high low SIGN high DIV ADD DIV SUB MUL,(close MUL (SIGN(DECAY(amount)) SUB (MA10(DELAY5(open)) DIV (high ADD (SIGN(low) DIV high))))),16,10,True,,0.006593034137040377,43119,0.9940521121025085,0.15081751346588135,2337,0.006593034137040377,,0.5284552574157715,0.1661444602534175,3.501925468444824,5.8747711181640625,9,404
phase3c_gpu_000009_0763,phase3c_gpu_train,phase3a-v1,3 18 18 12 5 14 14 19 8 3 3 4 10 17 10 10,close MA5 MA5 NEG amount SIGN SIGN MA10 ADD close close volume MUL DELAY10 MUL MUL,((NEG(MA5(MA5(close))) ADD MA10(SIGN(SIGN(amount)))) MUL (close MUL DELAY10((close MUL volume)))),16,10,True,,0.006592536345124245,43189,0.9956659078598022,275707392.0,2337,0.006592536345124245,,0.5246042013168335,0.16613191589713097,3.501925468444824,17015293952.0,9,763
phase3c_gpu_000010_0837,phase3c_gpu_train,phase3a-v1,4 21 17 0 23 1 9 5 10 20 19 20 19 19 17 8,volume STD10 DELAY10 open RET10 high SUB amount MUL MA20 MA10 MA20 MA10 MA10 DELAY10 ADD,(DELAY10(STD10(volume)) ADD DELAY10(MA10(MA10(MA20(MA10(MA20(((RET10(open) SUB high) MUL amount)))))))),16,10,True,,0.006592033430933952,41780,0.9631832242012024,4525494272.0,2337,0.006592033430933952,,0.5434317588806152,0.1661192424595356,3.501925468444824,77849796608.0,10,837
phase3c_gpu_000047_0430,phase3c_gpu_train,phase3a-v1,3 15 4 4 1 24 9 11 12 0 16 8 4 13 10 9,close DELAY1 volume volume high DECAY SUB DIV NEG open DELAY5 ADD volume ABS MUL SUB,(DELAY1(close) SUB ((NEG((volume DIV (volume SUB DECAY(high)))) ADD DELAY5(open)) MUL ABS(volume))),16,10,True,,0.006588021758943796,43286,0.9979020953178406,9217935.0,2337,0.006588021758943796,,0.5246042013168335,0.16601814832538367,3.501925468444824,315267744.0,47,430
phase3c_gpu_000016_0012,phase3c_gpu_train,phase3a-v1,5 5 0 13 3 7 10 19 8 8 0 24 20 16 10 9,amount amount open ABS close CONST_1 MUL MA10 ADD ADD open DECAY MA20 DELAY5 MUL SUB,(amount SUB ((amount ADD (ABS(open) ADD MA10((close MUL CONST_1)))) MUL DELAY5(MA20(DECAY(open))))),16,10,True,,0.006583734415471554,42883,0.9886114597320557,4261642240.0,2337,0.006583734415471554,,0.5233204960823059,0.16591010726988314,3.501925468444824,167295664128.0,16,12
phase3c_gpu_000005_0024,phase3c_gpu_train,phase3a-v1,5 20 17 20 5 13 2 19 14 8 11 23 21 14 14 18,amount MA20 DELAY10 MA20 amount ABS low MA10 SIGN ADD DIV RET10 STD10 SIGN SIGN MA5,MA5(SIGN(SIGN(STD10(RET10((MA20(DELAY10(MA20(amount))) DIV (ABS(amount) ADD SIGN(MA10(low))))))))),16,10,True,,0.006583475042134523,43369,0.9998155236244202,0.3843754529953003,2337,0.006583475042134523,,0.5408643484115601,0.16590357106179,3.501925468444824,1.0,5,24
phase3c_gpu_000003_0021,phase3c_gpu_train,phase3a-v1,5 21 24 14 0 4 8 7 12 0 10 19 7 8 10 8,amount STD10 DECAY SIGN open volume ADD CONST_1 NEG open MUL MA10 CONST_1 ADD MUL ADD,(SIGN(DECAY(STD10(amount))) ADD ((open ADD volume) MUL (MA10((NEG(CONST_1) MUL open)) ADD CONST_1))),16,10,True,,0.006581366527825594,43206,0.9960578083992004,9248003.0,2337,0.006581366527825594,,0.525032103061676,0.16585043650120496,3.501925468444824,317056960.0,3,21
phase3c_gpu_000044_0188,phase3c_gpu_train,phase3a-v1,4 3 9 15 1 3 5 15 0 5 10 9 20 10 8 10,volume close SUB DELAY1 high close amount DELAY1 open amount MUL SUB MA20 MUL ADD MUL,(DELAY1((volume SUB close)) MUL (high ADD (close MUL MA20((DELAY1(amount) SUB (open MUL amount)))))),16,10,True,,0.006579009350389242,42997,0.991239607334137,inf,2337,0.006579009350389242,,0.5275995135307312,0.1657910356298089,3.501925468444824,2.3695443148805243e+19,44,188
phase3c_gpu_000024_0105,phase3c_gpu_train,phase3a-v1,3 20 3 13 11 13 7 5 15 1 0 14 9 10 9 8,close MA20 close ABS DIV ABS CONST_1 amount DELAY1 high open SIGN SUB MUL SUB ADD,(ABS((MA20(close) DIV ABS(close))) ADD (CONST_1 SUB (DELAY1(amount) MUL (high SUB SIGN(open))))),16,10,True,,0.006576204672455788,43016,0.9916775822639465,4526993408.0,2337,0.006576204672455788,,0.5258879065513611,0.16572035774588584,3.501925468444824,193522401280.0,24,105
phase3c_gpu_000049_0941,phase3c_gpu_train,phase3a-v1,5 4 3 20 19 17 9 2 5 13 5 14 8 10 9 8,amount volume close MA20 MA10 DELAY10 SUB low amount ABS amount SIGN ADD MUL SUB ADD,(amount ADD ((volume SUB DELAY10(MA10(MA20(close)))) SUB (low MUL (ABS(amount) ADD SIGN(amount))))),16,10,True,,0.006572805345058441,42673,0.9837701916694641,4389534208.0,2337,0.006572805345058441,,0.5258879065513611,0.1656346946954727,3.501925468444824,189541285888.0,49,941
phase3c_gpu_000032_0522,phase3c_gpu_train,phase3a-v1,2 17 12 0 0 1 1 8 1 0 16 10 9 8 8 8,low DELAY10 NEG open open high high ADD high open DELAY5 MUL SUB ADD ADD ADD,(NEG(DELAY10(low)) ADD (open ADD (open ADD ((high ADD high) SUB (high MUL DELAY5(open)))))),16,10,True,,0.006569819990545511,43203,0.995988667011261,6.514965057373047,2337,0.006569819990545511,,0.5481386184692383,0.16555946376174688,3.501925468444824,90.39681243896484,32,522
phase3c_gpu_000015_0177,phase3c_gpu_train,phase3a-v1,2 15 4 1 21 0 7 11 4 3 18 10 8 8 9 8,low DELAY1 volume high STD10 open CONST_1 DIV volume close MA5 MUL ADD ADD SUB ADD,(DELAY1(low) ADD (volume SUB (STD10(high) ADD ((open DIV CONST_1) ADD (volume MUL MA5(close)))))),16,10,True,,0.006563765928149223,43206,0.9960578083992004,9355897.0,2337,0.006563765928149223,,0.5224646925926208,0.16540690138936043,3.501925468444824,315596352.0,15,177
phase3c_gpu_000026_0856,phase3c_gpu_train,phase3a-v1,3 17 20 17 21 16 23 20 19 0 0 0 23 11 8 8,close DELAY10 MA20 DELAY10 STD10 DELAY5 RET10 MA20 MA10 open open open RET10 DIV ADD ADD,(MA10(MA20(RET10(DELAY5(STD10(DELAY10(MA20(DELAY10(close)))))))) ADD (open ADD (open DIV RET10(open)))),16,10,True,,0.006560890004038811,16944,0.39062175154685974,231.72763061523438,2114,0.006560890004038811,,0.5421003103256226,0.16533442810177804,3.265373706817627,5579.83154296875,26,856
phase3c_gpu_000002_0576,phase3c_gpu_train,phase3a-v1,0 0 10 2 9 15 24 19 12 24 1 19 13 15 20 10,open open MUL low SUB DELAY1 DECAY MA10 NEG DECAY high MA10 ABS DELAY1 MA20 MUL,(DECAY(NEG(MA10(DECAY(DELAY1(((open MUL open) SUB low)))))) MUL MA20(DELAY1(ABS(MA10(high))))),16,10,True,,0.006559748202562332,42826,0.9872974157333374,64.75482940673828,2337,0.006559748202562332,,0.5194693803787231,0.16530565470457076,3.501925468444824,1148.329345703125,2,576
phase3c_gpu_000028_0050,phase3c_gpu_train,phase3a-v1,5 4 16 20 13 0 16 18 14 18 10 9 3 5 10 9,amount volume DELAY5 MA20 ABS open DELAY5 MA5 SIGN MA5 MUL SUB close amount MUL SUB,((amount SUB (ABS(MA20(DELAY5(volume))) MUL MA5(SIGN(MA5(DELAY5(open)))))) SUB (close MUL amount)),16,10,True,,0.0065582734532654285,42929,0.9896719455718994,4471601664.0,2337,0.0065582734532654285,,0.5271716117858887,0.1652684910222888,3.501925468444824,191682396160.0,28,50
phase3c_gpu_000006_0512,phase3c_gpu_train,phase3a-v1,5 4 18 5 0 5 8 9 4 4 10 11 20 11 13 11,amount volume MA5 amount open amount ADD SUB volume volume MUL DIV MA20 DIV ABS DIV,(amount DIV ABS((MA5(volume) DIV MA20(((amount SUB (open ADD amount)) DIV (volume MUL volume)))))),16,10,True,,0.006557597778737545,9782,0.22551120817661285,0.008059442974627018,1003,0.006557597778737545,,0.5992023944854736,0.16525146402418614,2.7367897033691406,0.3686789274215698,6,512
phase3c_gpu_000036_0536,phase3c_gpu_train,phase3a-v1,1 4 1 4 2 12 1 16 24 17 24 10 8 10 9 8,high volume high volume low NEG high DELAY5 DECAY DELAY10 DECAY MUL ADD MUL SUB ADD,(high ADD (volume SUB (high MUL (volume ADD (NEG(low) MUL DECAY(DELAY10(DECAY(DELAY5(high))))))))),16,10,True,,0.0065568131394684315,43044,0.992323100566864,9707786.0,2337,0.0065568131394684315,,0.525032103061676,0.16523169111460448,3.501925468444824,317816928.0,36,536
phase3c_gpu_000017_0653,phase3c_gpu_train,phase3a-v1,0 15 18 5 0 0 15 0 17 21 8 5 8 10 9 8,open DELAY1 MA5 amount open open DELAY1 open DELAY10 STD10 ADD amount ADD MUL SUB ADD,(MA5(DELAY1(open)) ADD (amount SUB (open MUL ((DELAY1(open) ADD STD10(DELAY10(open))) ADD amount)))),16,10,True,,0.006551404017955065,43024,0.9918619990348816,4475918848.0,2337,0.006551404017955065,,0.5224646925926208,0.16509538125246764,3.501925468444824,190626136064.0,17,653
phase3c_gpu_000019_0593,phase3c_gpu_train,phase3a-v1,5 4 1 21 20 13 15 17 19 0 16 5 10 9 9 9,amount volume high STD10 MA20 ABS DELAY1 DELAY10 MA10 open DELAY5 amount MUL SUB SUB SUB,(amount SUB (volume SUB (MA10(DELAY10(DELAY1(ABS(MA20(STD10(high)))))) SUB (DELAY5(open) MUL amount)))),16,10,True,,0.006550946272909641,42483,0.9793899655342102,4398561792.0,2337,0.006550946272909641,,0.5284552574157715,0.16508384607732296,3.501925468444824,181969043456.0,19,593
phase3c_gpu_000046_0692,phase3c_gpu_train,phase3a-v1,3 15 7 4 3 20 4 0 8 3 13 10 9 8 10 10,close DELAY1 CONST_1 volume close MA20 volume open ADD close ABS MUL SUB ADD MUL MUL,(DELAY1(close) MUL (CONST_1 MUL (volume ADD (MA20(close) SUB ((volume ADD open) MUL ABS(close)))))),16,10,True,,0.006548102013766766,43016,0.9916775822639465,43444880.0,2337,0.006548102013766766,,0.5280274152755737,0.16501217074692248,3.501925468444824,1913810048.0,46,692
